2.459182946774238210e-01,8.221622860849654713e-02,7.779632708882744385e-02,3.643643666204039733e-02,1.105804962899522709e-01,6.576928960270180327e-03,7.441053110028819639e-02,2.610006956678447357e-02,2.459182946774238210e-01,2.459182946774238210e-01,2.258662305608687484e-02,1.000710576377396299e-02,0.000000000000000000e+00,1.202383229507559582e-02,6.451223539704248333e-02,9.620374892498079200e-02,2.459182946774238210e-01,2.459182946774238210e-01,2.459182946774238210e-01,1.786407511630827005e-01,2.459182946774238210e-01,1.912465722205912710e-01,1.919633436903505075e-01,1.916460726991509045e-02,5.389351716191767561e-02,1.502431684157577718e-01,2.459182946774238210e-01,2.459182946774238210e-01,2.355442151490962643e-01,6.923205660309587894e-02,3.078421057555700766e-02,6.817865860744394546e-02,1.754733531610420116e-01,2.459182946774238210e-01,2.459182946774238210e-01,2.451976233940331984e-01
1.565069832729669985e-01,1.266924571544995326e-01,2.320675149301724971e-01,2.408921039401334674e-01,2.408921039401334674e-01,1.636897932717855386e-01,1.919477609845765542e-01,2.408921039401334674e-01,2.501040345565234274e-02,8.786508781956214875e-02,1.146255502798744080e-01,2.107891964315243560e-01,2.408921039401334674e-01,2.408921039401334674e-01,1.792762381808679917e-01,5.886068858253128144e-02,2.945224372254175160e-03,4.807724730766128884e-02,3.151545789896353228e-02,1.431701387955715797e-02,1.022315777114190562e-02,3.786193623151695026e-02,1.188424237562055730e-01,2.408921039401334674e-01,7.940568002547371274e-02,0.000000000000000000e+00,6.527297576229539045e-02,2.160836840716009732e-01,2.408921039401334674e-01,2.358752350096680883e-01,2.408921039401334674e-01,1.900923908001966867e-01,1.295172175267462755e-01,1.309093472397895308e-01,1.267139076248566809e-01,2.408921039401334674e-01
8.502671525731439472e-02,2.275608044883541681e-01,2.242153846338582612e-01,2.454092214747033707e-01,2.454092214747033707e-01,2.454092214747033707e-01,5.822121926505841039e-02,2.454092214747033707e-01,2.454092214747033707e-01,1.878720592510821907e-01,8.994919485508659496e-02,1.522999864948438031e-01,2.330003582563535403e-01,2.454092214747033707e-01,1.963562275737492091e-01,1.264840377883409139e-01,1.158869230512202114e-01,2.454092214747033707e-01,9.268312604911652097e-02,1.117781964553411223e-01,1.138198395968857551e-01,2.564542858816612828e-02,1.204438245304066540e-01,9.863905750542086015e-02,6.953530222858224363e-02,1.617274459678660625e-01,1.562851062721782314e-01,2.026339561452335514e-01,1.012208036549402668e-01,2.454092214747033707e-01,5.370311482455544794e-02,4.559293857143665446e-02,4.320313310388580047e-02,5.183387717042172577e-02,1.505784928768354736e-01,1.371796485495451745e-01
2.430329290349054761e-01,1.401139654890872221e-01,6.839413809063110694e-02,2.430329290349054761e-01,1.192812631685530866e-01,4.524526239158297575e-02,1.268305604582112001e-01,5.493283467125804898e-02,2.430329290349054761e-01,2.007866536961073201e-01,9.320908597937192785e-02,1.059501348566047191e-01,5.039061815231745539e-02,2.430329290349054761e-01,2.430329290349054761e-01,2.134604188637289623e-01,7.777676029610720854e-02,1.659214717300358244e-01,6.100742140877134928e-02,1.395987831044320227e-01,7.688413191764199850e-02,1.022559858995512466e-01,6.470418623151760751e-02,1.328297686181485193e-01,2.140503291131012342e-01,2.430329290349054761e-01,2.338415785172091310e-01,2.430329290349054761e-01,2.430329290349054761e-01,1.046388117962032821e-01,1.392368305837926312e-01,1.752500262040652124e-01,1.328113924870129303e-01,1.190736337095325004e-01,1.097315574222949980e-01,2.430329290349054761e-01
3.012716260806121427e-01,3.012716260806121427e-01,1.045891758433652174e-02,2.691578864060418293e-03,2.212828352230754650e-02,1.023158059701173572e-02,4.142636877413281675e-03,1.658315703761833668e-02,2.165445049422572502e-02,2.358407786937735673e-01,4.396617512105144288e-02,9.781720264889440936e-03,8.026289571881152279e-04,3.126210421844403519e-03,3.142530175726151228e-03,1.657674548068452727e-02,2.562809017959881142e-01,3.012716260806121427e-01,3.012716260806121427e-01,1.909462212723188612e-01,1.027340336994446435e-01,6.124146722508037877e-02,8.070557969727493175e-02,2.148799676536188724e-02,1.524034246917218768e-02,8.074774500362381924e-02,3.029511195466364284e-02,1.937410816889164888e-01,3.012716260806121427e-01,1.182648118706573770e-01,1.581059958253788755e-02,2.888656307453083549e-01,1.677970117293213215e-01,1.505139588952980334e-01,3.012716260806121427e-01,2.808547531872236935e-01
2.491517695421792411e-01,9.535702439593876645e-02,1.736291793742328060e-01,2.491517695421792411e-01,2.672963345971736751e-02,3.390248724251427453e-02,5.192880933928958886e-02,1.497385976546137523e-03,2.491517695421792411e-01,2.291732572031952297e-01,2.222638271815299826e-01,9.150028651911951139e-02,5.029449399683242478e-02,2.491517695421792411e-01,2.491517695421792411e-01,1.417148018159562206e-01,1.807022079040381535e-01,5.516255504820347794e-02,1.336058457003221345e-01,8.761717035782271013e-02,2.491517695421792411e-01,2.491517695421792411e-01,2.491517695421792411e-01,2.374902663820786242e-01,2.491517695421792411e-01,5.869003117779033468e-02,2.478798022190334405e-02,4.744491751513271044e-02,6.768193088362538246e-02,2.343636245516172167e-01,1.386212674974582060e-01,2.128486827663565173e-01,6.983131939566387947e-02,6.982098496839374280e-02,7.272668263279147283e-02,3.997596695044981774e-02
2.751188088187769276e-01,1.338210669362806249e-01,1.147871728895790977e-01,2.438486485584259178e-01,2.751188088187769276e-01,2.403764902842631113e-02,4.645120849329944374e-02,1.264488773050093662e-01,2.256350611326454758e-01,2.473922667733850222e-01,1.196228403335569818e-01,1.363145679463822757e-01,1.076428296492191322e-01,2.751188088187769276e-01,1.734858891718016327e-01,5.412967848793358988e-02,1.708570957689751479e-01,1.405789150743870231e-01,8.211325755522799752e-02,6.931472101640817618e-02,2.401426022801754143e-02,4.715188276627557684e-02,1.723355751943409786e-01,1.983052335247957043e-01,1.743249282328180882e-01,2.085103244924663979e-01,1.333203734986924127e-01,1.029493330949411006e-01,9.265338482500445894e-02,2.959430523977995067e-02,1.738917357788783424e-01,2.751188088187769276e-01,2.751188088187769276e-01,1.582737874005046286e-01,9.632864218651716881e-02,1.185910810728484921e-01
1.776784737444505047e-01,2.432328248235585688e-01,2.432328248235585688e-01,1.727721966104413254e-01,1.717356538248487885e-01,1.708373675129263858e-01,2.432328248235585688e-01,1.727528155735098547e-01,1.828007980367093721e-01,2.001761070675749654e-01,2.432328248235585688e-01,2.432328248235585688e-01,1.728533380440384626e-01,2.432328248235585688e-01,2.197531628165636242e-01,1.508471034873558603e-01,6.267918251738932578e-02,8.733321797640550277e-02,3.689501889982754745e-02,3.007770108249385038e-02,5.295875956859545652e-02,1.969338004727076014e-02,9.112489510338894760e-02,1.981871709887641775e-01,6.171524246690297116e-02,1.020180040549628631e-02,1.252708933509067736e-02,2.432328248235585688e-01,1.260523889250530771e-01,6.179584606720606860e-02,1.479912658111428303e-01,2.432328248235585688e-01,1.317133175643742382e-01,2.256185680589330167e-02,1.226963948429202478e-01,2.432328248235585688e-01
8.114766927360701765e-02,2.675788133586632367e-01,1.175486521161987347e-01,9.995996247715294158e-02,2.486314955724069631e-01,1.137841203481058661e-01,1.699173747365540221e-01,2.997940762359409261e-02,2.855630482460089770e-01,2.855630482460089770e-01,2.800643306124382670e-02,1.531847201831967598e-01,4.336346796192760283e-02,2.855630482460089770e-01,1.547963521975739831e-01,1.271617045021823933e-01,3.863263991977070738e-02,1.436650707926942772e-01,1.624884312782568507e-01,1.230147948660704621e-01,1.029660533150921209e-01,1.300104958643582831e-01,1.512103470082839241e-01,1.442617030079198226e-01,5.716192691174801915e-02,1.712781733059351164e-01,1.609819150548678357e-01,2.041089894279216332e-01,1.646330890408848613e-01,2.855630482460089770e-01,1.960724961566699120e-01,2.855630482460089770e-01,5.115192969094228825e-02,7.102451154591596372e-02,2.586350836200854847e-02,1.028225341490587863e-01
1.678593834141639818e-01,7.631238924021052639e-02,2.034621694546170090e-01,2.371297799103974091e-01,1.493218635343568357e-01,5.546193360505721065e-02,8.561648014900086201e-02,2.294592315417633144e-01,1.775467994613844636e-01,1.648620110498665026e-01,1.077673195333587047e-01,9.338795081797741926e-02,1.763636882234129177e-01,1.307945483631497985e-01,1.839673118453341027e-01,2.244716960874295064e-01,1.195325684560559071e-01,7.244333520271396820e-02,8.714485523003699663e-02,7.105852449769084478e-02,1.818206039899454007e-01,1.869055059706028477e-01,1.812902856934126283e-01,1.382390510977253573e-01,2.591735898944524941e-01,2.591735898944524941e-01,5.154349784878799884e-02,2.037649726390528548e-01,1.165388244325940154e-01,2.591735898944524941e-01,2.308042574895240173e-01,1.079042984707550695e-01,1.581884581760414077e-01,1.571209458770923828e-01,1.650061831729694728e-01,1.351530292959618185e-01
2.388339007655959079e-01,4.435930768974801625e-02,1.518978063053326999e-01,2.578374246897895405e-01,1.835213814137691968e-01,3.013773502937193080e-02,4.551640118744433583e-02,0.000000000000000000e+00,2.117782191305631057e-01,3.308931776600176899e-02,2.849889099287561400e-02,9.583282306323052946e-02,2.015226812126373612e-01,2.655151201856196241e-01,2.655151201856196241e-01,2.352436330407067788e-01,1.729717810821492230e-01,2.655151201856196241e-01,2.655151201856196241e-01,8.095018043532659080e-03,1.155657285070662774e-02,1.288368366020425752e-02,8.776245152934837980e-04,3.670791469757990477e-02,2.640085538814953073e-02,2.485743844981952097e-02,2.655151201856196241e-01,2.655151201856196241e-01,1.222350047785156213e-01,2.369913956320386650e-01,1.645446236268660600e-01,1.622722401809331694e-01,8.727975295187812010e-02,6.594378007640914509e-03,6.538538922154688016e-02,2.655151201856196241e-01
9.800083429325209816e-02,1.143262416604558102e-01,8.986033587556575830e-02,2.308519193687333937e-01,2.385918150785551195e-01,1.239211682747764359e-01,2.203250404192712841e-01,2.363994012033005521e-01,9.911738462214914058e-02,1.148602270285037641e-01,1.474486730566876291e-01,1.016994713542491435e-01,2.385918150785551195e-01,2.385918150785551195e-01,2.385918150785551195e-01,9.498480850916431184e-02,8.637163444357831565e-02,9.461347225505885306e-02,7.839093702465305125e-02,1.216455632600868253e-01,1.952779463554300265e-01,9.411077713873022832e-02,1.525492962091484772e-01,3.035406065307212631e-02,1.484905258520003435e-01,6.583266639668479414e-02,1.110120053975667265e-01,2.385918150785551195e-01,1.760063394017764848e-01,1.479491275814253937e-01,1.385601013018064043e-01,2.385918150785551195e-01,1.935916169291403144e-01,2.385918150785551195e-01,1.960162937415650120e-01,1.958503116082908335e-01
1.055943825672298747e-01,5.359878999211267064e-02,3.677238890923563430e-02,2.828713446742162768e-02,6.451926469984432810e-02,2.741062508501600561e-02,3.576070785304323596e-02,1.235873874354229685e-01,1.295032378635711801e-01,2.711661381665258497e-01,1.750055484391042360e-01,7.962009991478256887e-02,1.524778187217508407e-01,1.586296366528935353e-01,8.501553977212354674e-02,4.146269344589290085e-02,9.174392826107653776e-02,1.244770782894324274e-01,2.782793018637871874e-01,2.782793018637871874e-01,1.269028473132977342e-01,1.608682919873430650e-01,2.731085052746136110e-01,6.554391570695217162e-02,2.789499501900273223e-02,1.676532635046758951e-02,2.782793018637871874e-01,2.782793018637871874e-01,1.884541831147471258e-01,1.432481309038316497e-01,1.677071987917329865e-01,2.681721001497493484e-01,1.018552741238043097e-01,2.835783712387019914e-02,2.782793018637871874e-01,2.782793018637871874e-01
1.356191540410950358e-01,2.010049370634740262e-01,1.249554984512514372e-01,5.871360546875389885e-02,1.749612925005577801e-01,3.411252861958339461e-02,1.905525648664990052e-02,7.028756525868413985e-02,2.456677336181556370e-01,2.456677336181556370e-01,2.456677336181556370e-01,1.964992772737444160e-01,1.137618815418428020e-01,6.519218381121508199e-02,6.866709462326264779e-02,9.040620036194600695e-02,5.462345813373356562e-02,1.263986974550929399e-01,2.042412470827206228e-01,9.125600816646997626e-02,6.796404699113565984e-02,6.462673592924403354e-02,1.326542826449938484e-01,1.022423147811022948e-01,2.456677336181556370e-01,2.010197226834197215e-01,1.356458670143399214e-01,2.249689025162673606e-01,2.456677336181556370e-01,2.456677336181556370e-01,1.589194643637387994e-01,1.724135453636657656e-01,8.718352620876849979e-02,2.360085598598461731e-01,2.456677336181556370e-01,2.456677336181556370e-01
1.828447892185014745e-01,9.798262097021814832e-02,1.369140738372044142e-01,2.715572476457820961e-01,2.715572476457820961e-01,2.716478619681061274e-02,1.427177230040382050e-01,1.623560326565360035e-01,1.436584212681562833e-01,1.726137139192319703e-01,1.293196822360609954e-01,8.092785860260784392e-02,7.865212368787272146e-02,2.715572476457820961e-01,2.715572476457820961e-01,7.445167260151742961e-02,1.834585764608590575e-01,1.486863190756339825e-01,4.241832546973126755e-02,1.097729296944603000e-02,7.501373301810269900e-02,7.783706749229112043e-02,2.715572476457820961e-01,1.706365661281063484e-01,1.669912974266369032e-01,1.787138421212769723e-01,7.075426804219842047e-02,1.303709701882718452e-01,2.715572476457820961e-01,2.715572476457820961e-01,1.173507240324681428e-01,2.023279183936823600e-01,5.038725201203236859e-02,7.147864497264876105e-02,1.274961794787622393e-01,1.737574431209069070e-01
2.457155220353850755e-01,1.421560560594617162e-01,1.082831684467944477e-01,5.260814795388044779e-02,1.886616543628980014e-01,9.395310743923050711e-02,2.065885508049545016e-01,1.522298301019873457e-01,1.356316713009023678e-01,2.457155220353850755e-01,2.106102453493970128e-01,2.457155220353850755e-01,2.457155220353850755e-01,2.144442764756300801e-01,2.457155220353850755e-01,1.966615679471440947e-01,9.138267958401501134e-02,2.457155220353850755e-01,6.187952283130317838e-02,4.889827620732677821e-02,2.754245093700000840e-02,3.072248688382396564e-02,8.156599828878037528e-02,5.195965733433285244e-02,9.584346796008760827e-02,1.435162170238466484e-01,1.299298983110139249e-02,1.675647625366312177e-01,2.457155220353850755e-01,2.402747391739104010e-01,7.459561270309587877e-02,9.505851597078787685e-02,1.323890735769896743e-01,1.599378267091177974e-01,2.457155220353850755e-01,1.597077571434400434e-01
1.239071378321322525e-01,1.135548000807952949e-02,4.294436504603591637e-02,6.509720229899456333e-03,2.361704190363363431e-01,1.819299066985372859e-01,2.778587602679197244e-01,2.778587602679197244e-01,1.028416739592512008e-01,2.657537360488747558e-01,2.778587602679197244e-01,6.721046866538543663e-02,1.885558739904990289e-01,1.244294272582132516e-01,1.759719528570288793e-02,0.000000000000000000e+00,1.580864631421284236e-02,4.547045182503004629e-02,3.580565673754525918e-02,1.101033752168295021e-01,1.544136488257009387e-01,8.138708380907183626e-02,2.778587602679197244e-01,1.908703770190564308e-01,8.379301142968742511e-02,1.583212639647431641e-01,1.282254775221750853e-01,1.797387611167375887e-01,1.672052014113426244e-01,1.272030401167138780e-01,1.500935223823736675e-01,2.778587602679197244e-01,2.189527355085082172e-01,1.689648818100159822e-01,1.304683817731184525e-01,2.168665938437284169e-01
2.568452447881362510e-01,2.626138752426959710e-02,2.401507264745219444e-02,2.188664009029160987e-02,1.466510519944755064e-01,7.089315019010863916e-02,1.334301283670954186e-01,2.568452447881362510e-01,2.568452447881362510e-01,2.568452447881362510e-01,2.167055766393305161e-01,1.292859066828748460e-01,7.505989354789259493e-02,1.539446819530637840e-02,3.262409924133453237e-02,6.050672001418654078e-02,7.098728073441559761e-02,2.568452447881362510e-01,2.100493994514094354e-01,5.738634623257952289e-02,5.720259649113504374e-02,4.916669506475804946e-02,1.055624616582415132e-01,8.809453710568786178e-02,1.609883821097235490e-01,4.798638756484663315e-02,8.332041565108050385e-02,2.360276999407981413e-01,2.568452447881362510e-01,2.568452447881362510e-01,2.568452447881362510e-01,1.603809981691862174e-01,1.471735501461748641e-01,6.819928571485790736e-02,2.568452447881362510e-01,2.568452447881362510e-01
1.770514581458755288e-01,2.480661129155046773e-01,2.480661129155046773e-01,1.790019500499693758e-02,7.746873292914016607e-02,4.883806887113926326e-02,8.313837100452504958e-03,1.253920045157765062e-01,1.223246908894150276e-01,1.311705842748127349e-01,7.961237005821833468e-02,1.241625687508804074e-02,2.480661129155046773e-01,1.632883803761943364e-01,1.807190795564269925e-01,1.886887987431154212e-01,2.444833732754554123e-01,1.702653559004154993e-01,1.342255995955531078e-01,5.203670098919916526e-02,6.572580270005358438e-02,6.434520429677549613e-02,6.624990717321772860e-02,1.086167059533943852e-01,2.480661129155046773e-01,2.480661129155046773e-01,2.124294002404344961e-01,5.347641096380136710e-02,2.379748358174290368e-01,2.480661129155046773e-01,2.480661129155046773e-01,2.480661129155046773e-01,1.991001971583400698e-01,1.780708841407078191e-01,8.037454469955322700e-02,4.135343627460878052e-02
8.567837577243270220e-02,1.268715477803607217e-01,1.797385689193589653e-01,2.769236635177639294e-01,3.409457827995058810e-01,1.505788087722926549e-01,5.392808393882456142e-02,3.993497149793517192e-02,1.110463992584333065e-01,4.031322084747996498e-02,8.182200271842092476e-02,7.387176823738809961e-02,2.034220822697422881e-01,3.409457827995058810e-01,2.502255987209527910e-01,1.511603031371000772e-01,1.024758802065589697e-01,3.727439861785316472e-02,1.414919758158733887e-01,1.614023524328993542e-01,1.157364269315206695e-01,1.050717150547457041e-01,1.882824226939657508e-01,1.278810616966442881e-01,5.819858788083877993e-02,3.409457827995058810e-01,2.324960113135680906e-01,1.506361331396561531e-01,1.464272881672518123e-01,1.632311001949918461e-01,4.950252081162340168e-02,3.841568145304658649e-02,1.344030178330587466e-01,9.774057537097226300e-02,1.575337587899335590e-01,1.411774929494444830e-01
2.665355161483497493e-01,9.952701580584519259e-02,1.142672724802331341e-01,8.573632716249195151e-02,3.008054381152432399e-01,7.432720829896774517e-02,1.106342065898043570e-01,6.017633244068616716e-02,2.962022271891167624e-01,1.346683972497197124e-01,1.732292478534176450e-01,1.498757801977587956e-01,1.261243350745289149e-01,3.008054381152432399e-01,8.319218814562701070e-02,7.529207573448687407e-02,6.933863768216676216e-02,7.815168155774386560e-02,4.684590423208251364e-02,5.800239801026169789e-02,8.289994781298980209e-02,8.542865879138623886e-02,2.520070633684137196e-01,1.153229474689059647e-01,1.317305256867591923e-01,1.094062826567917118e-01,8.701190998661528786e-02,3.008054381152432399e-01,2.460877615596253343e-01,1.007528655158641401e-01,1.759684442279289274e-01,3.008054381152432399e-01,1.327577323668249210e-01,1.023496393586721676e-01,1.036988812179432812e-01,2.088307771773056376e-01
1.417912855457539312e-01,2.516206364006065010e-01,2.512192395671806744e-01,2.516206364006065010e-01,2.397345458871150137e-01,7.640362958228451296e-02,4.472777657128744477e-02,8.919374157822324012e-02,6.706883170093351498e-02,2.516206364006065010e-01,6.355163736187617596e-02,3.154254748353082366e-02,1.497221310952646101e-01,1.912012346917958128e-01,2.516206364006065010e-01,2.089111393244522108e-01,1.289015614811568622e-01,2.516206364006065010e-01,1.355276096731444779e-01,2.516206364006065010e-01,1.656524208431264522e-01,1.585421049139771124e-02,1.537032675660454928e-01,7.917874419531245600e-02,7.890640221227405993e-02,7.418355686558951445e-02,1.786107694298287030e-01,1.619491804828485648e-01,9.551925455319464076e-02,1.510816676562312943e-01,9.859195483107595359e-02,1.020465703675198649e-01,9.663916156198192053e-02,3.182889552713209086e-02,2.516206364006065010e-01,2.516206364006065010e-01
